ID,ITEMCODE,ITEM,IN_BLOCKS_OF,METRICS,PRICE_PER_UNIT,CURRENCY,FEES,VOLUME_FROM,VOLUME_TO
1276,8008178,SAP Ariba Snap Buying and Invoicing,1,Spend,0.30,%,Year,125000001,150000000
1277,8008178,SAP Ariba Snap Buying and Invoicing,1,Spend,0.25,%,Year,150000001,200000000
1278,8008178,SAP Ariba Snap Buying and Invoicing,1,Spend,0.23,%,Year,200000001,500000000
1279,8011078,SAP Ariba Source-to-Contract Suite,1,User,2000.00,USD,Month,1,5
1280,8011078,SAP Ariba Source-to-Contract Suite,1,User,1647.00,USD,Month,6,10
1281,8011078,SAP Ariba Source-to-Contract Suite,1,User,1647.00,USD,Month,11,25
1282,8011078,SAP Ariba Source-to-Contract Suite,1,User,1146.00,USD,Month,26,50
1283,8011078,SAP Ariba Source-to-Contract Suite,1,User,734.00,USD,Month,51,100
1284,8011078,SAP Ariba Source-to-Contract Suite,1,User,630.00,USD,Month,101,200
1285,8011078,SAP Ariba Source-to-Contract Suite,1,User,567.00,USD,Month,201,Infinite
1286,8011337,SAP Ariba Buying for SAP S/4HANA,1,Spend,0.64,%,Year,15000000,20000000
1287,8011337,SAP Ariba Buying for SAP S/4HANA,1,Spend,0.51,%,Year,20000001,50000000
1288,8011337,SAP Ariba Buying for SAP S/4HANA,1,Spend,0.31,%,Year,50000001,75000000
1289,8011337,SAP Ariba Buying for SAP S/4HANA,1,Spend,0.23,%,Year,75000001,100000000
1290,8011337,SAP Ariba Buying for SAP S/4HANA,1,Spend,0.17,%,Year,100000001,200000000
1291,8011337,SAP Ariba Buying for SAP S/4HANA,1,Spend,0.13,%,Year,200000001,500000000
1292,8011337,SAP Ariba Buying for SAP S/4HANA,1,Spend,0.09,%,Year,500000001,750000000
1293,8011337,SAP Ariba Buying for SAP S/4HANA,1,Spend,0.06,%,Year,750000001,1500000000
1294,8011337,SAP Ariba Buying for SAP S/4HANA,1,Spend,0.06,%,Year,1500000001,5000000000
1295,8011337,SAP Ariba Buying for SAP S/4HANA,1,Spend,0.05,%,Year,5000000001,Infinite
1296,8012540,SAP Business Network Planning Collaboration,1,Flat Fee,329800.00,USD,Year,1,Infinite
1297,8012657,"SAP Ariba Direct Materials Sourcing for Automotive and Industrial Manufacturing in SAP S/4HANA Cloud, private edition",1,User,1226.00,USD,Month,1,25
1298,8012657,"SAP Ariba Direct Materials Sourcing for Automotive and Industrial Manufacturing in SAP S/4HANA Cloud, private edition",1,User,659.00,USD,Month,26,55
1299,8012657,"SAP Ariba Direct Materials Sourcing for Automotive and Industrial Manufacturing in SAP S/4HANA Cloud, private edition",1,User,425.00,USD,Month,56,150
1300,8012657,"SAP Ariba Direct Materials Sourcing for Automotive and Industrial Manufacturing in SAP S/4HANA Cloud, private edition",1,User,278.00,USD,Month,151,275
1301,8012657,"SAP Ariba Direct Materials Sourcing for Automotive and Industrial Manufacturing in SAP S/4HANA Cloud, private edition",1,User,192.00,USD,Month,276,500
1302,8012657,"SAP Ariba Direct Materials Sourcing for Automotive and Industrial Manufacturing in SAP S/4HANA Cloud, private edition",1,User,123.00,USD,Month,501,1000
1303,8012657,"SAP Ariba Direct Materials Sourcing for Automotive and Industrial Manufacturing in SAP S/4HANA Cloud, private edition",1,User,79.00,USD,Month,1001,1500
1304,8012657,"SAP Ariba Direct Materials Sourcing for Automotive and Industrial Manufacturing in SAP S/4HANA Cloud, private edition",1,User,55.00,USD,Month,1501,Infinite
1305,8014111,SAP Ariba Connector for iCertis,1,Flat Fee,3511.00,USD,Month,1,Infinite
1306,8014432,"SAP Ariba Supplier Risk, base edition",1,User,490.00,USD,Month,1,25
1307,8014432,"SAP Ariba Supplier Risk, base edition",1,User,321.00,USD,Month,26,50
1308,8014432,"SAP Ariba Supplier Risk, base edition",1,User,231.00,USD,Month,51,100
1309,8014432,"SAP Ariba Supplier Risk, base edition",1,User,203.00,USD,Month,101,200
1310,8014432,"SAP Ariba Supplier Risk, base edition",1,User,168.00,USD,Month,201,Infinite
1311,8014551,SAP Business Network Supplier Portal,200000,Document,105264.00,USD,Year,1,Infinite
1312,8014573,SAP Ariba Sourcing and Procurement bundle,1,Spend,0.60,%,Year,1000000000,5000000000
1313,8014573,SAP Ariba Sourcing and Procurement bundle,1,Spend,0.50,%,Year,5000000001,10000000000
1314,8014573,SAP Ariba Sourcing and Procurement bundle,1,Spend,0.30,%,Year,10000000001,Infinite
1315,8015105,SAP Ariba Category Management,1,User,809.00,USD,Month,1,25
1316,8015105,SAP Ariba Category Management,1,User,635.00,USD,Month,26,50
1317,8015105,SAP Ariba Category Management,1,User,462.00,USD,Month,51,100
1318,8015105,SAP Ariba Category Management,1,User,405.00,USD,Month,101,200
1319,8015105,SAP Ariba Category Management,1,User,347.00,USD,Month,201,Infinite
1320,8015455,SAP Fieldglass Worker Prof.Mgmt.,1,Resource,3.80,USD,Month,1,5000
1321,8015455,SAP Fieldglass Worker Prof.Mgmt.,1,Resource,3.30,USD,Month,5001,10000
1322,8015455,SAP Fieldglass Worker Prof.Mgmt.,1,Resource,3.05,USD,Month,10001,15000
1323,8015455,SAP Fieldglass Worker Prof.Mgmt.,1,Resource,2.80,USD,Month,15001,20000
1324,8015455,SAP Fieldglass Worker Prof.Mgmt.,1,Resource,2.53,USD,Month,20001,25000
1325,8015455,SAP Fieldglass Worker Prof.Mgmt.,1,Resource,2.28,USD,Month,25001,Infinite
1326,8015520,Taulia Cash Flow Acceleration,1250000000,Spend,558840.00,USD,Year,1,1
1327,8015520,Taulia Cash Flow Acceleration,1250000000,Spend,482628.00,USD,Year,2,Infinite
1328,8015622,"SAP Ariba Sourcing, base edition",10,User,3965.00,USD,Month,1,Infinite
1329,8016612,SAP Business Network Supplier Portal Upgrade Option,1,Flat Fee,210527.00,USD,Year,1,Infinite
1330,8017057,"SAP Business Network Supply Chain Collaboration, secondary account option",1,Tenant,2083.00,USD,Month,1,Infinite
1331,8017061,"SAP Business Network Commerce Automation, secondary account option",1,Tenant,25000.00,USD,Year,1,Infinite
1332,8017590,SAP Fieldglass Cont. Wrkf. Mgmt.,1,Spend,0.90,%,Year,15000000,100000000
1333,8017590,SAP Fieldglass Cont. Wrkf. Mgmt.,1,Spend,0.82,%,Year,100000001,250000000
1334,8017590,SAP Fieldglass Cont. Wrkf. Mgmt.,1,Spend,0.80,%,Year,250000001,500000000
1335,8017590,SAP Fieldglass Cont. Wrkf. Mgmt.,1,Spend,0.78,%,Year,500000001,750000000
1336,8017590,SAP Fieldglass Cont. Wrkf. Mgmt.,1,Spend,0.75,%,Year,750000001,1000000000
1337,8017590,SAP Fieldglass Cont. Wrkf. Mgmt.,1,Spend,0.72,%,Year,1000000001,Infinite
1338,8017668,"SAP Fieldglass Contingent Workforce Management, edition for SAP ERP",1,Spend,0.98,%,Year,15000000,100000000
1339,8017668,"SAP Fieldglass Contingent Workforce Management, edition for SAP ERP",1,Spend,0.82,%,Year,100000001,250000000
1340,8017668,"SAP Fieldglass Contingent Workforce Management, edition for SAP ERP",1,Spend,0.80,%,Year,250000001,500000000
1341,8017668,"SAP Fieldglass Contingent Workforce Management, edition for SAP ERP",1,Spend,0.78,%,Year,500000001,750000000
1342,8017668,"SAP Fieldglass Contingent Workforce Management, edition for SAP ERP",1,Spend,0.75,%,Year,750000001,1000000000
1343,8017668,"SAP Fieldglass Contingent Workforce Management, edition for SAP ERP",1,Spend,0.72,%,Year,1000000001,Infinite
1344,8017712,"SAP Fieldglass Services Procurement, partner edition",1,Spend,0.45,%,Year,15000000,100000000
1345,8017712,"SAP Fieldglass Services Procurement, partner edition",1,Spend,0.39,%,Year,100000001,250000000
1346,8017712,"SAP Fieldglass Services Procurement, partner edition",1,Spend,0.38,%,Year,250000001,500000000
1347,8017712,"SAP Fieldglass Services Procurement, partner edition",1,Spend,0.38,%,Year,500000001,750000000
1348,8017712,"SAP Fieldglass Services Procurement, partner edition",1,Spend,0.37,%,Year,750000001,1000000000
1349,8017712,"SAP Fieldglass Services Procurement, partner edition",1,Spend,0.36,%,Year,1000000001,Infinite
1350,8017723,"SAP Fieldglass Services Procurement, edition for SAP ERP",1,Spend,0.70,%,Year,15000000,100000000
1351,8017723,"SAP Fieldglass Services Procurement, edition for SAP ERP",1,Spend,0.49,%,Year,100000001,250000000
1352,8017723,"SAP Fieldglass Services Procurement, edition for SAP ERP",1,Spend,0.48,%,Year,250000001,500000000
1353,8017723,"SAP Fieldglass Services Procurement, edition for SAP ERP",1,Spend,0.47,%,Year,500000001,750000000
1354,8017723,"SAP Fieldglass Services Procurement, edition for SAP ERP",1,Spend,0.46,%,Year,750000001,1000000000
1355,8017723,"SAP Fieldglass Services Procurement, edition for SAP ERP",1,Spend,0.45,%,Year,1000000001,Infinite
1356,8017731,SAP Fieldglass Services Procurement,1,Spend,0.70,%,Year,15000000,100000000
1357,8017731,SAP Fieldglass Services Procurement,1,Spend,0.49,%,Year,100000001,250000000
1358,8017731,SAP Fieldglass Services Procurement,1,Spend,0.48,%,Year,250000001,500000000
1359,8017731,SAP Fieldglass Services Procurement,1,Spend,0.47,%,Year,500000001,750000000
1360,8017731,SAP Fieldglass Services Procurement,1,Spend,0.46,%,Year,750000001,1000000000
1361,8017731,SAP Fieldglass Services Procurement,1,Spend,0.45,%,Year,1000000001,Infinite
1362,8017751,"SAP Fieldglass Contingent Workforce Management, partner edition",1,Spend,0.68,%,Year,15000000,100000000
1363,8017751,"SAP Fieldglass Contingent Workforce Management, partner edition",1,Spend,0.66,%,Year,100000001,250000000
1364,8017751,"SAP Fieldglass Contingent Workforce Management, partner edition",1,Spend,0.64,%,Year,250000001,500000000
1365,8017751,"SAP Fieldglass Contingent Workforce Management, partner edition",1,Spend,0.62,%,Year,500000001,750000000
1366,8017751,"SAP Fieldglass Contingent Workforce Management, partner edition",1,Spend,0.60,%,Year,750000001,1000000000
1367,8017751,"SAP Fieldglass Contingent Workforce Management, partner edition",1,Spend,0.58,%,Year,1000000001,Infinite
1368,8018169,SAP Spend Control Tower,10000000,Spend,1358.00,USD,Year,1,99
1369,8018169,SAP Spend Control Tower,10000000,Spend,956.00,USD,Year,100,199
1370,8018169,SAP Spend Control Tower,10000000,Spend,652.00,USD,Year,200,299
1371,8018169,SAP Spend Control Tower,10000000,Spend,473.00,USD,Year,300,499
1372,8018169,SAP Spend Control Tower,10000000,Spend,390.00,USD,Year,500,699
1373,8018169,SAP Spend Control Tower,10000000,Spend,374.00,USD,Year,700,999
1374,8018169,SAP Spend Control Tower,10000000,Spend,338.00,USD,Year,1000,Infinite
1375,8018231,"SAP Business Network Supply Chain Collaboration, foundation option",125000000,Spend,187500.00,USD,Year,1,1
1376,8018231,"SAP Business Network Supply Chain Collaboration, foundation option",125000000,Spend,114750.00,USD,Year,2,Infinite
1377,8018548,analytics add-on for pay-as-you-go SAP Fieldglass Services Procurement,1,Flat Fee,3760.00,USD,Month,1,Infinite
1378,8018575,SAP Ariba Central Invoice Management,1000,Document,1372.00,USD,Year,1,100
1379,8018575,SAP Ariba Central Invoice Management,1000,Document,1110.00,USD,Year,101,500
1380,8018575,SAP Ariba Central Invoice Management,1000,Document,686.00,USD,Year,501,2000
1381,8018575,SAP Ariba Central Invoice Management,1000,Document,503.00,USD,Year,2001,Infinite
1382,8018607,analytics add-on for pay-as-you-go SAP Fieldglass Contingent Workforce Management,1,Flat Fee,3760.00,USD,Month,1,Infinite
1383,8018611,analytics add-on for SAP Fieldglass solutions,1,% of Net Recurring Fee,15.00,%,Year,1,Infinite
1384,8018721,"sandbox environment for SAP Fieldglass solutions, base edition",1,Tenant,2083.00,USD,Month,1,Infinite
1385,**,Cloud - Industry Solutions,0,,0.00,,,,
1386,***,Cloud - Automotive,0,,0.00,,,,
1387,8014153,SAP Self-Billing Cockpit,12000,Document,114.00,USD,Month,1,50
1388,8014153,SAP Self-Billing Cockpit,12000,Document,75.00,USD,Month,51,100
1389,8014153,SAP Self-Billing Cockpit,12000,Document,67.00,USD,Month,101,150
1390,8014153,SAP Self-Billing Cockpit,12000,Document,55.00,USD,Month,151,200
1391,8014153,SAP Self-Billing Cockpit,12000,Document,49.00,USD,Month,201,Infinite
1392,8015801,SAP Returnable Packaging Management,10000,Record,266.00,USD,Month,1,10
1393,8015801,SAP Returnable Packaging Management,10000,Record,183.00,USD,Month,11,100
1394,8015801,SAP Returnable Packaging Management,10000,Record,80.00,USD,Month,101,500
1395,8015801,SAP Returnable Packaging Management,10000,Record,39.00,USD,Month,501,1500
1396,8015801,SAP Returnable Packaging Management,10000,Record,17.00,USD,Month,1501,Infinite
1397,8018711,RISE with SAP add-on package for automotive,1,Entitlements Package,5386.00,USD,Month,1,Infinite
1398,8018751,SAP Complaint Handling,1000,Record,1498.00,USD,Month,1,100
1399,8018751,SAP Complaint Handling,1000,Record,742.00,USD,Month,101,1000
1400,8018751,SAP Complaint Handling,1000,Record,443.00,USD,Month,1001,5000
1401,8018751,SAP Complaint Handling,1000,Record,221.00,USD,Month,5001,50000
1402,8018751,SAP Complaint Handling,1000,Record,85.00,USD,Month,50001,Infinite
1403,***,Cloud - Retail,0,,0.00,,,,
1404,8011328,"SAP Customer Activity Repository Cloud, additional non-productive tier, private edition (XXS)",1,Tenant,13740.00,USD,Month,1,Infinite
1405,8011329,"SAP Customer Activity Repository Cloud, additional non-productive tier, private edition (XS)",1,Tenant,17713.00,USD,Month,1,Infinite
1406,8011330,"SAP Customer Activity Repository Cloud, additional non-productive tier, private edition (S)",1,Tenant,20054.00,USD,Month,1,Infinite
1407,8011331,"SAP Customer Activity Repository Cloud, additional non-productive tier, private edition (M)",1,Tenant,27532.00,USD,Month,1,Infinite
1408,8011332,"SAP Customer Activity Repository Cloud, additional non-productive tier, private edition (L)",1,Tenant,41042.00,USD,Month,1,Infinite
1409,8011342,"SAP Customer Activity Repository Cloud, private edition",10000,Transaction,32.00,USD,Month,1,5000
1410,8011342,"SAP Customer Activity Repository Cloud, private edition",10000,Transaction,18.00,USD,Month,5001,10000
1411,8011342,"SAP Customer Activity Repository Cloud, private edition",10000,Transaction,12.00,USD,Month,10001,20000
1412,8011342,"SAP Customer Activity Repository Cloud, private edition",10000,Transaction,10.00,USD,Month,20001,40000
1413,8011342,"SAP Customer Activity Repository Cloud, private edition",10000,Transaction,8.59,USD,Month,40001,60000
1414,8011342,"SAP Customer Activity Repository Cloud, private edition",10000,Transaction,7.21,USD,Month,60001,Infinite
1415,8011431,"SAP Promotion Management for SAP Customer Activity Repository Cloud, private edition",1,Active User,1182.00,USD,Month,1,25
1416,8011431,"SAP Promotion Management for SAP Customer Activity Repository Cloud, private edition",1,Active User,932.00,USD,Month,26,50
1417,8011431,"SAP Promotion Management for SAP Customer Activity Repository Cloud, private edition",1,Active User,777.00,USD,Month,51,100
1418,8011431,"SAP Promotion Management for SAP Customer Activity Repository Cloud, private edition",1,Active User,631.00,USD,Month,101,Infinite
1419,8011432,"SAP Assortment Planning for SAP Customer Activity Repository Cloud, private edition",1,Active User,1089.00,USD,Month,1,25
1420,8011432,"SAP Assortment Planning for SAP Customer Activity Repository Cloud, private edition",1,Active User,803.00,USD,Month,26,50
1421,8011432,"SAP Assortment Planning for SAP Customer Activity Repository Cloud, private edition",1,Active User,631.00,USD,Month,51,100
1422,8011432,"SAP Assortment Planning for SAP Customer Activity Repository Cloud, private edition",1,Active User,481.00,USD,Month,101,Infinite
1423,8011433,"SAP Merchandise Planning for SAP Customer Activity Repository Cloud, private edition",1,User,777.00,USD,Month,1,25
1424,8011433,"SAP Merchandise Planning for SAP Customer Activity Repository Cloud, private edition",1,User,467.00,USD,Month,26,50
1425,8011433,"SAP Merchandise Planning for SAP Customer Activity Repository Cloud, private edition",1,User,401.00,USD,Month,51,100
1426,8011433,"SAP Merchandise Planning for SAP Customer Activity Repository Cloud, private edition",1,User,316.00,USD,Month,101,Infinite
1427,8011496,SAP Order Management foundation,10000,Transaction,230.00,USD,Month,1,10
1428,8011496,SAP Order Management foundation,10000,Transaction,164.00,USD,Month,11,20
1429,8011496,SAP Order Management foundation,10000,Transaction,121.00,USD,Month,21,50
1430,8011496,SAP Order Management foundation,10000,Transaction,86.00,USD,Month,51,100
1431,8011496,SAP Order Management foundation,10000,Transaction,69.00,USD,Month,101,200
1432,8011496,SAP Order Management foundation,10000,Transaction,58.00,USD,Month,201,Infinite
1433,8012195,"SAP Customer Activity Repository Cloud, additional productive tier, private edition (XXS)",1,Tenant,27300.00,USD,Month,1,Infinite
1434,8012196,"SAP Customer Activity Repository Cloud, additional productive tier, private edition (XS)",1,Tenant,39030.00,USD,Month,1,Infinite
